date,sunrise_setting_min,daylight_min,sunrise_rack_mm,daylight_rack_mm,carrier_output_rack_mm,expected_sunset_angle_deg,actual_sunset_angle_deg,time_kinematic_error_deg,sunrise_azimuth_deg,sunset_azimuth_deg,azimuth_mirror_error_deg
2025-07-05,0.000000000,908.588118211,0.000000000,47.593573379,23.796786690,94.294059106,94.294059105,-0.000000000,57.684532613,302.315467387,0.090549021
2025-07-06,0.000000000,907.642172943,0.000000000,47.469749433,23.734874717,93.821086471,93.821086471,-0.000000000,57.829861786,302.170138214,0.096431636
2025-07-07,0.000000000,906.637652009,0.000000000,47.338257951,23.669128975,93.318826005,93.318826005,0.000000000,57.984666957,302.015333043,0.102238730
2025-07-08,0.000000000,905.575435572,0.000000000,47.199214144,23.599607072,92.787717786,92.787717786,-0.000000000,58.148857034,301.851142966,0.107966179
2025-07-09,0.000000000,904.456421588,0.000000000,47.052735556,23.526367778,92.228210794,92.228210794,0.000000000,58.322337826,301.677662174,0.113612909
2025-07-10,0.000000000,903.281532458,0.000000000,46.898942929,23.449471464,91.640766229,91.640766229,-0.000000000,58.505013475,301.494986525,0.119176168
2025-07-11,0.000000000,902.051698978,0.000000000,46.737958103,23.368979051,91.025849489,91.025849489,0.000000000,58.696786489,301.303213511,0.124655554
2025-07-12,0.000000000,900.767871414,0.000000000,46.569905467,23.284952734,90.383935707,90.383935707,0.000000000,58.897558444,301.102441556,0.130050249
2025-07-13,0.000000000,899.430989975,0.000000000,46.394908096,23.197454048,89.715494987,89.715494987,-0.000000000,59.107231642,300.892768358,0.135359300
2025-07-14,0.000000000,898.042018847,0.000000000,46.213092201,23.106546100,89.021009424,89.021009424,0.000000000,59.325706062,300.674293938,0.140581919
2025-07-15,0.000000000,896.601922150,0.000000000,46.024583984,23.012291992,88.300961075,88.300961075,0.000000000,59.552882568,300.447117432,0.145714485
2025-07-16,0.000000000,895.111684080,0.000000000,45.829512277,22.914756138,87.555842040,87.555842040,0.000000000,59.788656998,300.211343002,0.150756429
2025-07-17,0.000000000,893.572318448,0.000000000,45.628009787,22.814004893,86.786159224,86.786159224,0.000000000,60.032923191,299.967076809,0.155701781
2025-07-18,0.000000000,891.984865959,0.000000000,45.420212742,22.710106371,85.992432979,85.992432979,0.000000000,60.285567677,299.714432323,0.160548517
2025-07-19,0.000000000,890.350408849,0.000000000,45.206262806,22.603131403,85.175204425,85.175204425,0.000000000,60.546471651,299.453528349,0.165292406
2025-07-20,0.000000000,888.670052474,0.000000000,44.986304671,22.493152336,84.335026237,84.335026237,0.000000000,60.815511604,299.184488396,0.169927787
2025-07-21,0.000000000,886.944945799,0.000000000,44.760488736,22.380244368,83.472472900,83.472472900,0.000000000,61.092555190,298.907444810,0.174454230
2025-07-22,0.000000000,885.176241289,0.000000000,44.528965857,22.264482928,82.588120645,82.588120645,0.000000000,61.377469268,298.622530732,0.178868453
2025-07-23,0.000000000,883.365105783,0.000000000,44.291888773,22.145944387,81.682552891,81.682552891,0.000000000,61.670116644,298.329883356,0.183170769
2025-07-24,0.000000000,881.512719101,0.000000000,44.049411924,22.024705962,80.756359551,80.756359550,-0.000000000,61.970358330,298.029641670,0.187361655
2025-07-25,0.000000000,879.620232387,0.000000000,43.801685992,21.900842996,79.810116193,79.810116193,0.000000000,62.278058650,297.721941350,0.191439806
2025-07-26,0.000000000,877.688797901,0.000000000,43.548861809,21.774430905,78.844398951,78.844398951,0.000000000,62.593079952,297.406920048,0.195406934
2025-07-27,0.000000000,875.719567190,0.000000000,43.291090112,21.645545056,77.859783595,77.859783595,0.000000000,62.915284582,297.084715418,0.199262913
2025-07-28,0.000000000,873.713678972,0.000000000,43.028519958,21.514259979,76.856839486,76.856839486,0.000000000,63.244534733,296.755465267,0.203007519
2025-07-29,0.000000000,871.672273450,0.000000000,42.761300600,21.380650300,75.836136725,75.836136725,-0.000000000,63.580691810,296.419308190,0.206639169
2025-07-30,0.000000000,869.596475376,0.000000000,42.489579268,21.244789634,74.798237688,74.798237688,0.000000000,63.923615710,296.076384290,0.210158667
2025-07-31,0.000000000,867.487395570,0.000000000,42.213501367,21.106750683,73.743697785,73.743697785,0.000000000,64.273166283,295.726833717,0.213566997
2025-08-01,0.000000000,865.346135001,0.000000000,41.933211014,20.966605507,72.673067500,72.673067500,0.000000000,64.629203455,295.370796545,0.216864241
2025-08-02,0.000000000,863.173764851,0.000000000,41.648848426,20.824424213,71.586882425,71.586882425,0.000000000,64.991588015,295.008411985,0.220051318
2025-08-03,0.000000000,860.971358865,0.000000000,41.360554156,20.680277078,70.485679432,70.485679432,0.000000000,65.360179880,294.639820120,0.223129434
2025-08-04,0.000000000,858.739946600,0.000000000,41.068462974,20.534231487,69.369973300,69.369973300,0.000000000,65.734841683,294.265158317,0.226100329
2025-08-05,0.000000000,856.480536570,0.000000000,40.772706893,20.386353446,68.240268285,68.240268285,0.000000000,66.115437569,293.884562431,0.228965738
2025-08-06,0.000000000,854.194117637,0.000000000,40.473415354,20.236707677,67.097058818,67.097058818,-0.000000000,66.501833432,293.498166568,0.231726703
2025-08-07,0.000000000,851.881641091,0.000000000,40.170712882,20.085356441,65.940820546,65.940820546,0.000000000,66.893897396,293.106102604,0.234386635
2025-08-08,0.000000000,849.544017812,0.000000000,39.864718711,19.932359355,64.772008906,64.772008906,0.000000000,67.291501985,292.708498015,0.236947660
2025-08-09,0.000000000,847.182138473,0.000000000,39.555549428,19.777774714,63.591069237,63.591069236,-0.000000000,67.694521541,292.305478459,0.239413220
2025-08-10,0.000000000,844.796830078,0.000000000,39.243313289,19.621656645,62.398415039,62.398415039,-0.000000000,68.102836565,291.897163435,0.241786378
2025-08-11,0.000000000,842.388898936,0.000000000,38.928115840,19.464057920,61.194449468,61.194449468,0.000000000,68.516330550,291.483669450,0.244068490
2025-08-12,0.000000000,839.959119784,0.000000000,38.610058493,19.305029246,59.979559892,59.979559892,0.000000000,68.934888746,291.065111254,0.246262101
2025-08-13,0.000000000,837.508235773,0.000000000,38.289238526,19.144619263,58.754117887,58.754117887,0.000000000,69.358399055,290.641600945,0.248367009
2025-08-14,0.000000000,835.036994773,0.000000000,37.965753835,18.982876918,57.518497386,57.518497386,0.000000000,69.786747538,290.213252462,0.250381102
2025-08-15,0.000000000,832.546135796,0.000000000,37.639701158,18.819850579,56.273067898,56.273067898,0.000000000,70.219816846,289.780183154,0.252304264
2025-08-16,0.000000000,830.036415208,0.000000000,37.311179501,18.655589750,55.018207604,55.018207604,-0.000000000,70.657485561,289.342514439,0.254134446
2025-08-17,0.000000000,827.508568097,0.000000000,36.980285088,18.490142544,53.754284048,53.754284048,-0.000000000,71.099630523,288.900369477,0.255870526
2025-08-18,0.000000000,824.963368654,0.000000000,36.647119260,18.323559630,52.481684327,52.481684327,-0.000000000,71.546122025,288.453877975,0.257511851
2025-08-19,0.000000000,822.401549889,0.000000000,36.311777968,18.155888984,51.200774944,51.200774944,-0.000000000,71.996831657,288.003168343,0.259058214
2025-08-20,0.000000000,819.823866220,0.000000000,35.974359964,17.987179982,49.911933110,49.911933110,-0.000000000,72.451627110,287.548372890,0.260510779
2025-08-21,0.000000000,817.231033543,0.000000000,35.634958961,17.817479480,48.615516771,48.615516771,0.000000000,72.910378687,287.089621313,0.261870416
2025-08-22,0.000000000,814.623757750,0.000000000,35.293667358,17.646833679,47.311878875,47.311878875,0.000000000,73.372956799,286.627043201,0.263139113
2025-08-23,0.000000000,812.002730657,0.000000000,34.950575713,17.475287857,46.001365329,46.001365329,0.000000000,73.839232751,286.160767249,0.264319133
2025-08-24,0.000000000,809.368605186,0.000000000,34.605769496,17.302884748,44.684302593,44.684302593,0.000000000,74.309081402,285.690918598,0.265411612
2025-08-25,0.000000000,806.722029585,0.000000000,34.259333559,17.129666780,43.361014792,43.361014792,0.000000000,74.782377395,285.217622605,0.266417990
2025-08-26,0.000000000,804.063625592,0.000000000,33.911349291,16.955674645,42.031812796,42.031812796,0.000000000,75.258997306,284.741002694,0.267339614
2025-08-27,0.000000000,801.393993477,0.000000000,33.561895264,16.780947632,40.696996738,40.696996738,0.000000000,75.738818249,284.261181751,0.268178716
2025-08-28,0.000000000,798.713716590,0.000000000,33.211047840,16.605523920,39.356858295,39.356858295,0.000000000,76.221719324,283.778280676,0.268935500
2025-08-29,0.000000000,796.023365417,0.000000000,32.858881695,16.429440847,38.011682709,38.011682709,0.000000000,76.707579462,283.292420538,0.269612067
2025-08-30,0.000000000,793.323470938,0.000000000,32.505466334,16.252733167,36.661735469,36.661735469,0.000000000,77.196280602,282.803719398,0.270209698
2025-08-31,0.000000000,790.614555087,0.000000000,32.150870078,16.075435039,35.307277543,35.307277543,-0.000000000,77.687705278,282.312294722,0.270730370
2025-09-01,0.000000000,787.897125343,0.000000000,31.795159356,15.897579678,33.948562671,33.948562671,0.000000000,78.181737191,281.818262809,0.271176053
2025-09-02,0.000000000,785.171661726,0.000000000,31.438397003,15.719198502,32.585830863,32.585830863,0.000000000,78.678262460,281.321737540,0.271548302
2025-09-03,0.000000000,782.438614041,0.000000000,31.080641898,15.540320949,31.219307021,31.219307020,-0.000000000,79.177169682,280.822830318,0.271850354
2025-09-04,0.000000000,779.698418504,0.000000000,30.721951141,15.360975570,29.849209252,29.849209252,0.000000000,79.678350330,280.321649670,0.272082816
2025-09-05,0.000000000,776.951475242,0.000000000,30.362377109,15.181188554,28.475737621,28.475737621,0.000000000,80.181698792,279.818301208,0.272249153
2025-09-06,0.000000000,774.198172757,0.000000000,30.001970656,15.000985328,27.099086378,27.099086378,0.000000000,80.687111966,279.312888034,0.272352073
2025-09-07,0.000000000,771.438839913,0.000000000,29.640774832,14.820387416,25.719419957,25.719419957,0.000000000,81.194492993,278.805507007,0.272394773
2025-09-08,0.000000000,768.673798512,0.000000000,29.278831759,14.639415879,24.336899256,24.336899256,0.000000000,81.703747333,278.296252667,0.272379962
2025-09-09,0.000000000,765.903339573,0.000000000,28.916179531,14.458089766,22.951669787,22.951669787,0.000000000,82.214784458,277.785215542,0.272308915
2025-09-10,0.000000000,763.127735310,0.000000000,28.552853783,14.276426892,21.563867655,21.563867655,0.000000000,82.727515549,277.272484451,0.272180960
2025-09-11,0.000000000,760.347259352,0.000000000,28.188890331,14.094445166,20.173629676,20.173629676,0.000000000,83.241849833,276.758150167,0.271996230
2025-09-12,0.000000000,757.562204374,0.000000000,27.824327487,13.912163744,18.781102187,18.781102187,0.000000000,83.757692707,276.242307293,0.271753268
2025-09-13,0.000000000,754.772873495,0.000000000,27.459204929,13.729602464,17.386436747,17.386436747,0.000000000,84.274945709,275.725054291,0.271449569
2025-09-14,0.000000000,751.979592338,0.000000000,27.093565281,13.546782640,15.989796169,15.989796169,0.000000000,84.793505000,275.206495000,0.271083336
2025-09-15,0.000000000,749.182699793,0.000000000,26.727452902,13.363726451,14.591349896,14.591349896,0.000000000,85.313263049,274.686736951,0.270652815
2025-09-16,0.000000000,746.382554343,0.000000000,26.360914720,13.180457360,13.191277172,13.191277172,0.000000000,85.834107262,274.165892738,0.270159066
2025-09-17,0.000000000,743.579513154,0.000000000,25.993997487,12.996998743,11.789756577,11.789756577,0.000000000,86.355925031,273.644074969,0.269600490
2025-09-18,0.000000000,740.773934928,0.000000000,25.626748156,12.813374078,10.386967464,10.386967464,0.000000000,86.878601230,273.121398770,0.268978819
2025-09-19,0.000000000,737.966187553,0.000000000,25.259214884,12.629607442,8.983093777,8.983093777,0.000000000,87.402020087,272.597979913,0.268294463
2025-09-20,0.000000000,735.156637387,0.000000000,24.891445627,12.445722813,7.578318694,7.578318694,0.000000000,87.926065933,272.073934067,0.267547401
2025-09-21,0.000000000,732.345647028,0.000000000,24.523487849,12.261743925,6.172823514,6.172823514,0.000000000,88.450622663,271.549377337,0.266739491
2025-09-22,0.000000000,729.533582236,0.000000000,24.155389429,12.077694714,4.766791118,4.766791118,0.000000000,88.975574894,271.024425106,0.265870653
2025-09-23,0.000000000,726.720801181,0.000000000,23.787197250,11.893598625,3.360400590,3.360400590,0.000000000,89.500806934,270.499193066,0.264942145
2025-09-24,0.000000000,723.907655956,0.000000000,23.418957401,11.709478700,1.953827978,1.953827978,0.000000000,90.026203934,269.973796066,0.263954808
2025-09-25,0.000000000,721.094516751,0.000000000,23.050718340,11.525359170,0.547258376,0.547258376,0.000000000,90.551649402,269.448350598,0.262909503
2025-09-26,0.000000000,718.281730753,0.000000000,22.682525514,11.341262757,359.140865377,359.140865377,0.000000000,91.077028051,268.922971949,0.261807917
2025-09-27,0.000000000,715.469660761,0.000000000,22.314426413,11.157213206,357.734830381,357.734830381,0.000000000,91.602224970,268.397775030,0.260649181
2025-09-28,0.000000000,712.658666730,0.000000000,21.946468155,10.973234077,356.329333365,356.329333365,0.000000000,92.127124205,267.872875795,0.259434581
2025-09-29,0.000000000,709.849106179,0.000000000,21.578697538,10.789348769,354.924553090,354.924553090,0.000000000,92.651610187,267.348389813,0.258165421
2025-09-30,0.000000000,707.041341686,0.000000000,21.211162026,10.605581013,353.520670843,353.520670843,0.000000000,93.175567631,266.824432369,0.256842824
2025-10-01,0.000000000,704.235723280,0.000000000,20.843907435,10.421953718,352.117861640,352.117861640,0.000000000,93.698882865,266.301117135,0.255468118
2025-10-02,0.000000000,701.432624559,0.000000000,20.476982671,10.238491335,350.716312280,350.716312280,0.000000000,94.221441096,265.778558904,0.254042077
2025-10-03,0.000000000,698.632385417,0.000000000,20.110432224,10.055216112,349.316192709,349.316192709,0.000000000,94.743131181,265.256868819,0.252566651
2025-10-04,0.000000000,695.835365446,0.000000000,19.744303166,9.872151583,347.917682723,347.917682723,0.000000000,95.263842078,264.736157922,0.251043549
2025-10-05,0.000000000,693.041888462,0.000000000,19.378637884,9.689318942,346.520944231,346.520944231,0.000000000,95.783466890,264.216533110,0.249475898
2025-10-06,0.000000000,690.252284335,0.000000000,19.013479558,9.506739779,345.126142168,345.126142168,0.000000000,96.301900682,263.698099318,0.247865575
2025-10-07,0.000000000,687.466862384,0.000000000,18.648868677,9.324434338,343.733431192,343.733431192,0.000000000,96.819042618,263.180957382,0.246212962
2025-10-08,0.000000000,684.685938027,0.000000000,18.284846530,9.142423265,342.342969014,342.342969014,0.000000000,97.334791200,262.665208800,0.244519273
2025-10-09,0.000000000,681.909844125,0.000000000,17.921456688,8.960728344,340.954922062,340.954922062,0.000000000,97.849043882,262.150956118,0.242782953
2025-10-10,0.000000000,679.138937586,0.000000000,17.558745870,8.779372935,339.569468793,339.569468793,0.000000000,98.361694224,261.638305776,0.241001926
2025-10-11,0.000000000,676.373628569,0.000000000,17.196767766,8.598383883,338.186814284,338.186814284,0.000000000,98.872628023,261.127371977,0.239173957
2025-10-12,0.000000000,673.614343638,0.000000000,16.835578213,8.417789107,336.807171819,336.807171819,0.000000000,99.381726261,260.618273739,0.237297957
2025-10-13,0.000000000,670.861571783,0.000000000,16.475241220,8.237620610,335.430785892,335.430785892,0.000000000,99.888863348,260.111136652,0.235370783
2025-10-14,0.000000000,668.115822376,0.000000000,16.115823463,8.057911732,334.057911188,334.057911188,0.000000000,100.393908777,259.606091223,0.233392444
2025-10-15,0.000000000,665.377637325,0.000000000,15.757395878,7.878697939,332.688818663,332.688818663,0.000000000,100.896728218,259.103271782,0.231363286
2025-10-16,0.000000000,662.647575811,0.000000000,15.400031662,7.700015831,331.323787906,331.323787906,0.000000000,101.397186398,258.602813602,0.229281660
2025-10-17,0.000000000,659.926231770,0.000000000,15.043808560,7.521904280,329.963115885,329.963115885,0.000000000,101.895144024,258.104855976,0.227147568
2025-10-18,0.000000000,657.214217563,0.000000000,14.688806730,7.344403365,328.607108782,328.607108782,0.000000000,102.390459803,257.609540197,0.224961980
2025-10-19,0.000000000,654.512170161,0.000000000,14.335109552,7.167554776,327.256085080,327.256085080,0.000000000,102.882990497,257.117009503,0.222726201
2025-10-20,0.000000000,651.820746215,0.000000000,13.982802982,6.991401491,325.910373107,325.910373107,0.000000000,103.372593542,256.627406458,0.220438283
