day_coordinate,cam_angle_deg,pitch_radius_mm,surface_x_mm,surface_y_mm,surface_radius_mm,pressure_angle_deg,pitch_curvature_radius_mm
27.375000000,27.000000000,54.375321015,40.566148142,23.320471091,46.791631164,17.172874052,68.536967540
27.501736111,27.125000000,54.412017492,40.547326128,23.428549503,46.829291986,17.193969331,68.451736321
27.628472222,27.250000000,54.448786418,40.528296070,23.536661052,46.867016075,17.214853675,68.367262568
27.755208333,27.375000000,54.485627439,40.509057362,23.644805409,46.904803071,17.235527658,68.283539295
27.881944444,27.500000000,54.522540200,40.489609400,23.752982240,46.942652617,17.255991856,68.200559585
28.008680556,27.625000000,54.559524345,40.469951582,23.861191211,46.980564354,17.276246869,68.118810312
28.135416667,27.750000000,54.596579526,40.450083151,23.969432840,47.018538233,17.296299518,68.044471173
28.262152778,27.875000000,54.633705409,40.430003398,24.077707447,47.056574149,17.316155158,67.970791516
28.388888889,28.000000000,54.670901665,40.409711739,24.186014687,47.094671772,17.335814325,67.897765599
28.515625000,28.125000000,54.708167964,40.389207590,24.294354211,47.132830769,17.355277553,67.825387734
28.642361111,28.250000000,54.745503977,40.368490367,24.402725667,47.171050810,17.374545375,67.753652286
28.769097222,28.375000000,54.782909374,40.347559488,24.511128699,47.209331564,17.393618325,67.682553675
28.895833333,28.500000000,54.820383826,40.326414372,24.619562947,47.247672702,17.412496936,67.612086376
29.022569444,28.625000000,54.857927002,40.305054441,24.728028033,47.286073890,17.431181650,67.541601060
29.149305556,28.750000000,54.895538571,40.283479213,24.836523086,47.324534615,17.449669321,67.468782693
29.276041667,28.875000000,54.933218190,40.261688156,24.945047467,47.363054444,17.467958573,67.396609890
29.402777778,29.000000000,54.970965517,40.239680685,25.053600798,47.401633037,17.486049954,67.325076911
29.529513889,29.125000000,55.008780210,40.217456216,25.162182696,47.440270051,17.503944014,67.254178074
29.656250000,29.250000000,55.046661925,40.195014168,25.270792774,47.478965147,17.521641301,67.183907752
29.782986111,29.375000000,55.084610320,40.172353958,25.379430644,47.517717983,17.539142360,67.114260372
29.909722222,29.500000000,55.122625053,40.149475007,25.488095910,47.556528221,17.556447740,67.045230417
30.036458333,29.625000000,55.160705781,40.126376721,25.596788247,47.595395547,17.573558515,66.979098281
30.163194444,29.750000000,55.198852171,40.103058265,25.705508488,47.634320073,17.590484250,66.919191507
30.289930556,29.875000000,55.237063909,40.079518984,25.814256679,47.673301647,17.607228700,66.859822257
30.416666667,30.000000000,55.275340682,40.055758321,25.923032417,47.712339959,17.623792366,66.800986074
30.543402778,30.125000000,55.313682177,40.031775717,26.031835295,47.751434700,17.640175747,66.742678541
30.670138889,30.250000000,55.352088080,40.007570618,26.140664902,47.790585561,17.656379344,66.684895281
30.796875000,30.375000000,55.390558079,39.983142468,26.249520826,47.829792235,17.672403654,66.627631954
30.923611111,30.500000000,55.429091861,39.958490714,26.358402648,47.869054412,17.688249176,66.570884261
31.050347222,30.625000000,55.467689113,39.933614821,26.467309871,47.908371758,17.703915843,66.512925766
31.177083333,30.750000000,55.506349514,39.908514398,26.576241350,47.947743698,17.719398885,66.452884860
31.303819444,30.875000000,55.545072735,39.883188926,26.685196475,47.987169846,17.734697525,66.393380050
31.430555556,31.000000000,55.583858448,39.857637848,26.794174811,48.026649879,17.749812280,66.334406754
31.557291667,31.125000000,55.622706322,39.831860607,26.903175916,48.066183475,17.764743667,66.275960430
31.684027778,31.250000000,55.661616027,39.805856648,27.012199348,48.105770310,17.779492204,66.218036579
31.810763889,31.375000000,55.700587235,39.779625417,27.121244658,48.145410063,17.794058404,66.160630743
31.937500000,31.500000000,55.739619616,39.753166361,27.230311395,48.185102412,17.808442784,66.103738504
32.064236111,31.625000000,55.778712839,39.726478893,27.339399256,48.224847091,17.822646980,66.049999217
32.190972222,31.750000000,55.817866587,39.699562251,27.448508676,48.264644114,17.836678064,65.999307906
32.317708333,31.875000000,55.857080550,39.672415862,27.557639341,48.304493231,17.850537583,65.949078858
32.444444444,32.000000000,55.896354418,39.645039190,27.666790791,48.344394144,17.864226021,65.899308310
32.571180556,32.125000000,55.935687882,39.617431704,27.775962561,48.384346549,17.877743858,65.849992529
32.697916667,32.250000000,55.975080634,39.589592868,27.885154183,48.424350148,17.891091575,65.801127817
32.824652778,32.375000000,56.014532364,39.561522154,27.994365184,48.464404641,17.904269651,65.752710505
32.951388889,32.500000000,56.054042764,39.533219030,28.103595089,48.504509727,17.917278564,65.704736956
33.078125000,32.625000000,56.093611523,39.504682987,28.212843351,48.544665081,17.930118292,65.656252582
33.204861111,32.750000000,56.133238330,39.475913565,28.322109223,48.584870305,17.942787372,65.607621890
33.331597222,32.875000000,56.172922869,39.446910240,28.431392192,48.625125084,17.955286094,65.559435032
33.458333333,33.000000000,56.212664824,39.417672488,28.540691765,48.665429113,17.967614942,65.511688357
33.585069444,33.125000000,56.252463881,39.388199781,28.650007448,48.705782087,17.979774397,65.464378248
33.711805556,33.250000000,56.292319723,39.358491596,28.759338742,48.746183703,17.991764942,65.417501115
33.838541667,33.375000000,56.332232037,39.328547411,28.868685144,48.786633655,18.003587057,65.371053405
33.965277778,33.500000000,56.372200506,39.298366704,28.978046148,48.827131640,18.015241220,65.325031589
34.092013889,33.625000000,56.412224816,39.267948857,29.087421611,48.867677491,18.026730629,65.283734027
34.218750000,33.750000000,56.452304670,39.237293090,29.196811995,48.908271281,18.038062951,65.244444469
34.345486111,33.875000000,56.492439775,39.206398887,29.306216842,48.948912749,18.049239016,65.205531142
34.472222222,34.000000000,56.532629841,39.175265747,29.415635639,48.989601615,18.060259267,65.166991125
34.598958333,34.125000000,56.572874577,39.143893171,29.525067868,49.030337600,18.071124145,65.128821518
34.725694444,34.250000000,56.613173693,39.112280659,29.634513011,49.071120425,18.081834091,65.091019444
34.852430556,34.375000000,56.653526898,39.080427718,29.743970543,49.111949811,18.092389543,65.053582052
34.979166667,34.500000000,56.693933900,39.048333850,29.853439938,49.152825480,18.102790940,65.016506511
35.105902778,34.625000000,56.734394408,39.015998619,29.962920481,49.193747082,18.113037335,64.977913980
35.232638889,34.750000000,56.774908125,38.983421628,30.072411295,49.234714206,18.123126642,64.939321796
35.359375000,34.875000000,56.815474749,38.950602385,30.181911834,49.275726561,18.133059255,64.901097262
35.486111111,35.000000000,56.856093981,38.917540398,30.291421555,49.316783862,18.142835622,64.863237468
35.612847222,35.125000000,56.896765521,38.884235174,30.400939912,49.357885820,18.152456189,64.825739522
35.739583333,35.250000000,56.937489068,38.850686224,30.510466354,49.399032149,18.161921401,64.788600560
35.866319444,35.375000000,56.978264321,38.816893061,30.620000329,49.440222563,18.171231703,64.751817738
